,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__max_iter,param_clf__penalty,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
415,0.3256489634513855,0.007773967348553508,0.011461794376373291,0.0004988316495950706,0.06999999999999999,300,none,lbfgs,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'lbfgs'}",0.810952380952381,0.8055357142857142,0.8046825396825397,0.8042460317460317,0.8063541666666666,0.0026949957576448973,335
5,0.3373534679412842,0.013994657864105904,0.014049351215362549,0.0012322499564236277,0.01,100,l2,lbfgs,"{'clf__C': 0.01, 'clf__max_iter': 100, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.8109920634920635,0.8053174603174603,0.8048214285714286,0.8042063492063493,0.8063343253968255,0.002717796820266092,336
105,0.32356780767440796,0.011889257518815333,0.011837601661682129,0.0018797915105839603,0.02,300,l2,lbfgs,"{'clf__C': 0.02, 'clf__max_iter': 300, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.8082539682539682,0.8094444444444444,0.8065476190476191,0.8010912698412699,0.8063343253968254,0.003197381543132307,337
98,0.9185892343521118,0.04292185381372017,0.009449481964111328,0.0008330731875598338,0.02,200,none,sag,"{'clf__C': 0.02, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'sag'}",0.8067063492063492,0.8073809523809524,0.8070039682539683,0.8042063492063493,0.8063244047619048,0.0012460076550850632,338
782,0.39294594526290894,0.00553323198891518,0.011959731578826904,0.0018652770321626142,0.14,100,l1,liblinear,"{'clf__C': 0.14, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.8120039682539683,0.804265873015873,0.8037301587301587,0.8052777777777778,0.8063194444444444,0.003328679787390806,339
7,0.4131811261177063,0.007847624188999739,0.014203786849975586,0.0010859549757279991,0.01,100,l2,liblinear,"{'clf__C': 0.01, 'clf__max_iter': 100, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.8065873015873016,0.8076190476190476,0.8062698412698412,0.8048015873015874,0.8063194444444444,0.0010083484816112867,339
696,0.5348280668258667,0.01387486164405302,0.01247549057006836,0.0010999537720550335,0.12,200,none,newton-cg,"{'clf__C': 0.12, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'newton-cg'}",0.8069246031746031,0.8080555555555555,0.8040079365079366,0.8062698412698412,0.8063144841269841,0.001476967321514177,341
155,0.33687764406204224,0.008034608852336509,0.012940764427185059,0.0007055670967012823,0.03,200,none,lbfgs,"{'clf__C': 0.03, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'lbfgs'}",0.8102579365079365,0.8073015873015873,0.8037103174603175,0.8039484126984127,0.8063045634920634,0.002688157999218131,342
749,0.6620323657989502,0.04572209670331972,0.01046532392501831,0.0011142489345006734,0.13,200,l2,saga,"{'clf__C': 0.13, 'clf__max_iter': 200, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.8087301587301587,0.8044642857142857,0.8076587301587301,0.8043452380952381,0.8062996031746033,0.0019327932837742844,343
499,0.6220849752426147,0.0284304224249188,0.009702682495117188,0.0008227596138834362,0.09,100,none,saga,"{'clf__C': 0.09, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'saga'}",0.8085912698412698,0.8085119047619047,0.8046230158730159,0.8034722222222223,0.8062996031746031,0.0022886154359141563,344
795,0.32333987951278687,0.013542175490645245,0.011712253093719482,0.0004324677220330662,0.14,100,none,lbfgs,"{'clf__C': 0.14, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'lbfgs'}",0.8083333333333333,0.8096825396825397,0.8051984126984127,0.8019047619047619,0.8062797619047619,0.0030044131424978473,345
506,0.5087981820106506,0.011567836677384974,0.012479782104492188,0.001105199192125675,0.09,200,l2,newton-cg,"{'clf__C': 0.09, 'clf__max_iter': 200, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.8055357142857142,0.8083928571428571,0.8072222222222222,0.803968253968254,0.8062797619047619,0.001677056851689708,345
579,0.6252899169921875,0.007267412021125316,0.011196732521057129,0.0014555941871532729,0.09999999999999999,200,none,saga,"{'clf__C': 0.09999999999999999, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'saga'}",0.8101190476190476,0.8093849206349206,0.8042063492063493,0.8013690476190476,0.8062698412698412,0.0036330389095517498,347
575,0.3231542706489563,0.01275626236795562,0.01121211051940918,0.0010860084570733515,0.09999999999999999,200,none,lbfgs,"{'clf__C': 0.09999999999999999, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'lbfgs'}",0.8080952380952381,0.8062301587301587,0.8053571428571429,0.8053968253968254,0.8062698412698412,0.0011100476770396152,347
458,0.8845478892326355,0.04794465445538597,0.009965956211090088,0.0007053742979537918,0.08,200,none,sag,"{'clf__C': 0.08, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'sag'}",0.8109920634920635,0.8061507936507937,0.8049007936507937,0.8029960317460317,0.8062599206349207,0.0029540345951371183,349
708,0.7230783104896545,0.012761513768687748,0.009482085704803467,0.0005128375150218186,0.12,300,l2,sag,"{'clf__C': 0.12, 'clf__max_iter': 300, 'clf__penalty': 'l2', 'clf__solver': 'sag'}",0.8086507936507936,0.806468253968254,0.8047619047619048,0.8051190476190476,0.80625,0.0015251988127759806,350
756,0.5045589804649353,0.006745942602776005,0.012957751750946045,0.0012216876757956492,0.13,200,none,newton-cg,"{'clf__C': 0.13, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'newton-cg'}",0.8104365079365079,0.8093452380952381,0.8039484126984127,0.8012698412698412,0.80625,0.0037817533186691706,350
762,0.4197278618812561,0.014199527224397164,0.010963916778564453,0.0012208118637089644,0.13,300,l1,liblinear,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.808531746031746,0.8062103174603175,0.807202380952381,0.803015873015873,0.8062400793650795,0.002035568275032323,352
719,0.6313483119010925,0.015825431169809962,0.01046532392501831,0.0014950237366647182,0.12,300,none,saga,"{'clf__C': 0.12, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'saga'}",0.806686507936508,0.8075992063492063,0.8056150793650794,0.8050198412698413,0.8062301587301588,0.0009906736295888848,353
679,0.6360008120536804,0.03249337883924919,0.009468257427215576,0.0004984736513837764,0.12,100,none,saga,"{'clf__C': 0.12, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'saga'}",0.809484126984127,0.8065674603174603,0.8053373015873015,0.8035119047619048,0.8062251984126985,0.002173021045291054,354
765,0.3184376358985901,0.008167646782329306,0.01271742582321167,0.0008324287872831718,0.13,300,l2,lbfgs,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'l2', 'clf__solver': 'lbfgs'}",0.8110515873015873,0.807936507936508,0.8029761904761905,0.802936507936508,0.8062251984126985,0.003449425590324744,354
395,0.32840096950531006,0.013343570165488068,0.010962307453155518,0.0014081266641518386,0.06999999999999999,200,none,lbfgs,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'lbfgs'}",0.8058333333333333,0.8085515873015873,0.8050793650793651,0.8053571428571429,0.8062053571428571,0.0013811700903694258,356
826,0.5031745433807373,0.02390113310634419,0.012461245059967041,0.0004953914505534645,0.14,300,l2,newton-cg,"{'clf__C': 0.14, 'clf__max_iter': 300, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.8072222222222222,0.8058730158730159,0.8087698412698413,0.8029166666666666,0.8061954365079365,0.0021526806265109834,357
768,0.7626447081565857,0.037132222533886136,0.010216474533081055,0.0016343872097850638,0.13,300,l2,sag,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'l2', 'clf__solver': 'sag'}",0.8076190476190476,0.808670634920635,0.8037698412698413,0.804702380952381,0.8061904761904762,0.002016550551681749,358
19,0.6433492302894592,0.01824706027989194,0.011477053165435791,0.0008729642045047838,0.01,100,none,saga,"{'clf__C': 0.01, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'saga'}",0.8099603174603175,0.8072817460317461,0.8041865079365079,0.8033134920634921,0.806185515873016,0.002631321012205541,359
206,0.4976810812950134,0.012879622068824084,0.013206541538238525,0.00043136475242564035,0.04,200,l2,newton-cg,"{'clf__C': 0.04, 'clf__max_iter': 200, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.8057341269841269,0.8079761904761905,0.8047420634920635,0.8062896825396826,0.8061855158730159,0.001173101970630506,360
718,0.855850100517273,0.040149118025002976,0.009219646453857422,0.00043112342408982386,0.12,300,none,sag,"{'clf__C': 0.12, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'sag'}",0.8103968253968254,0.8038293650793651,0.8070833333333334,0.8034325396825397,0.8061855158730158,0.002813873156573079,361
389,0.6059819459915161,0.026713730886837622,0.009968280792236328,0.0007025891934318803,0.06999999999999999,200,l2,saga,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 200, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.807797619047619,0.8098015873015874,0.8033730158730159,0.80375,0.8061805555555556,0.0027164611455352925,362
336,0.5064326524734497,0.015738774667840287,0.013704359531402588,0.001087336080259621,0.060000000000000005,200,none,newton-cg,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'newton-cg'}",0.8114285714285714,0.8065476190476191,0.8023611111111111,0.8043849206349206,0.8061805555555556,0.003372271743314638,362
398,0.8818261623382568,0.046472569291907385,0.010217010974884033,0.0012936798659715998,0.06999999999999999,200,none,sag,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'sag'}",0.8098412698412698,0.8059920634920635,0.8029563492063492,0.8059325396825396,0.8061805555555555,0.002444042593489446,364
256,0.5036478638648987,0.029904468362649195,0.012956380844116211,0.001220957710402665,0.05,100,none,newton-cg,"{'clf__C': 0.05, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'newton-cg'}",0.8088095238095238,0.8065277777777777,0.8084722222222223,0.8008928571428572,0.8061755952380953,0.003171885462455432,365
658,0.9657481908798218,0.054525709403721215,0.009967625141143799,0.0007035155059154477,0.11,300,none,sag,"{'clf__C': 0.11, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'sag'}",0.8079960317460317,0.8074007936507936,0.8058333333333333,0.8034722222222223,0.8061755952380952,0.001749319089267894,366
608,0.7433667182922363,0.06109530004705392,0.0099526047706604,0.0012083172418280838,0.11,100,l2,sag,"{'clf__C': 0.11, 'clf__max_iter': 100, 'clf__penalty': 'l2', 'clf__solver': 'sag'}",0.806984126984127,0.8097619047619048,0.8038492063492063,0.804047619047619,0.8061607142857143,0.002421508917158516,367
739,0.6001785397529602,0.0310107886226951,0.011461496353149414,0.0008629343177256063,0.13,100,none,saga,"{'clf__C': 0.13, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'saga'}",0.808313492063492,0.8071825396825397,0.8049206349206349,0.8042063492063493,0.806155753968254,0.0016610102782817855,368
366,0.5122002959251404,0.016827831675700174,0.012707650661468506,0.0012954688159830248,0.06999999999999999,100,l2,newton-cg,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.808015873015873,0.808670634920635,0.8034722222222223,0.8044444444444444,0.8061507936507937,0.0022312829031303836,369
687,0.3828880786895752,0.0035409458819260346,0.011967658996582031,0.0018651269591222412,0.12,200,l2,liblinear,"{'clf__C': 0.12, 'clf__max_iter': 200, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.8090079365079365,0.8065277777777777,0.8049801587301587,0.8040674603174603,0.8061458333333333,0.0018718939482720758,370
562,0.382718563079834,0.012105713668914638,0.011212646961212158,0.0010851204508411823,0.09999999999999999,200,l1,liblinear,"{'clf__C': 0.09999999999999999, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.8094444444444444,0.806765873015873,0.8038492063492063,0.8045039682539683,0.806140873015873,0.0021929091690224434,371
227,0.38241046667099,0.005562555550236741,0.01197725534439087,0.0015635503448606398,0.04,300,l2,liblinear,"{'clf__C': 0.04, 'clf__max_iter': 300, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.8096031746031747,0.8054365079365079,0.8060912698412699,0.8034126984126985,0.8061359126984128,0.002232093253417103,372
609,0.5789715051651001,0.025594960310630775,0.010465025901794434,0.000863278456274809,0.11,100,l2,saga,"{'clf__C': 0.11, 'clf__max_iter': 100, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.8052777777777778,0.8077380952380953,0.8067857142857143,0.8046230158730159,0.8061061507936509,0.0012258609480414215,373
322,0.4172399044036865,0.005431510313258233,0.011461257934570312,0.0004985333629226737,0.060000000000000005,200,l1,liblinear,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.810218253968254,0.8068055555555556,0.8041666666666667,0.803234126984127,0.8061061507936508,0.0027114884741065875,374
368,0.6992000341415405,0.019204903402663554,0.010233461856842041,0.001494590701271215,0.06999999999999999,100,l2,sag,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 100, 'clf__penalty': 'l2', 'clf__solver': 'sag'}",0.8109126984126984,0.8088095238095238,0.802797619047619,0.8018253968253968,0.8060863095238096,0.0038626670780818424,375
307,0.36851757764816284,0.01339686720731197,0.010713636875152588,0.0010860768964641976,0.060000000000000005,100,l2,liblinear,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 100, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.8109920634920635,0.8028174603174603,0.806686507936508,0.8038095238095239,0.8060763888888889,0.003173932685891524,376
448,0.7114786505699158,0.01456142802670679,0.009976625442504883,0.0012159580457550793,0.08,200,l2,sag,"{'clf__C': 0.08, 'clf__max_iter': 200, 'clf__penalty': 'l2', 'clf__solver': 'sag'}",0.8083531746031746,0.8059722222222222,0.8037698412698413,0.8062103174603175,0.8060763888888889,0.0016227062784434233,376
738,0.8703586459159851,0.07393642904528021,0.010481655597686768,0.0011211166452587222,0.13,100,none,sag,"{'clf__C': 0.13, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'sag'}",0.8107738095238095,0.8073809523809524,0.8023015873015873,0.8038492063492063,0.8060763888888889,0.003277846687032685,376
176,0.5002692341804504,0.009696619888945322,0.01353907585144043,0.0015812727306625226,0.03,300,none,newton-cg,"{'clf__C': 0.03, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'newton-cg'}",0.8101388888888889,0.8077182539682539,0.8028571428571428,0.803531746031746,0.806061507936508,0.003001561830996651,379
769,0.6095908284187317,0.015907884223757992,0.009218871593475342,0.0012942524883306186,0.13,300,l2,saga,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.8078571428571428,0.8080357142857143,0.8035912698412698,0.8046825396825397,0.8060416666666667,0.0019444697520219001,380
279,0.6256017088890076,0.019099446400801766,0.010467529296875,0.0020574444593900753,0.05,200,none,saga,"{'clf__C': 0.05, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'saga'}",0.8056944444444445,0.8042063492063493,0.8083730158730159,0.8058730158730159,0.8060367063492063,0.0014960353642960716,381
164,0.6803627014160156,0.03040493173858669,0.009468317031860352,0.0004985333059120237,0.03,300,l1,saga,"{'clf__C': 0.03, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'saga'}",0.8076984126984127,0.8095436507936508,0.8031150793650793,0.80375,0.8060267857142857,0.002684420971704295,382
758,0.9271799325942993,0.06651520616098451,0.009468495845794678,0.0008631752180036598,0.13,200,none,sag,"{'clf__C': 0.13, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'sag'}",0.8090674603174604,0.8069246031746031,0.8041269841269841,0.8039484126984127,0.8060168650793651,0.002120157129947919,383
298,0.9102374315261841,0.09456252635700178,0.009716928005218506,0.0008264544627358069,0.05,300,none,sag,"{'clf__C': 0.05, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'sag'}",0.808670634920635,0.8071031746031746,0.8054563492063492,0.8027380952380953,0.8059920634920635,0.002195712412461238,384
59,0.6305909752845764,0.03285602355794754,0.011498630046844482,0.0010170295999497978,0.01,300,none,saga,"{'clf__C': 0.01, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'saga'}",0.8119246031746031,0.8053174603174603,0.8030555555555555,0.8036507936507936,0.8059871031746032,0.0035268485025554026,385
707,0.36575472354888916,0.0055866089454378485,0.01247626543045044,0.002198166600776651,0.12,300,l2,liblinear,"{'clf__C': 0.12, 'clf__max_iter': 300, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.8065674603174603,0.8080753968253969,0.8045039682539683,0.8047420634920635,0.8059722222222221,0.0014531613828254477,386
519,0.6742957234382629,0.05223995431306243,0.010233163833618164,0.00046140645038270664,0.09,200,none,saga,"{'clf__C': 0.09, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'saga'}",0.8053968253968254,0.8072619047619047,0.8048809523809524,0.806329365079365,0.8059672619047618,0.0009100391513163972,387
342,0.415682852268219,0.009671220093404579,0.010963857173919678,0.0018657229658129088,0.060000000000000005,300,l1,liblinear,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.8070833333333334,0.80875,0.802797619047619,0.805218253968254,0.8059623015873015,0.002213413486684886,388
166,0.5280188918113708,0.03324266908977077,0.013440370559692383,0.001630421090801796,0.03,300,l2,newton-cg,"{'clf__C': 0.03, 'clf__max_iter': 300, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.8087896825396825,0.8076984126984127,0.8030753968253969,0.804265873015873,0.8059573412698412,0.0023569129928404263,389
182,0.41686975955963135,0.016911449207258115,0.012443304061889648,0.0010950356531716728,0.04,100,l1,liblinear,"{'clf__C': 0.04, 'clf__max_iter': 100, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.8116071428571429,0.8028571428571428,0.8064087301587302,0.8029166666666666,0.8059474206349206,0.0035700332095580122,390
315,0.3191033601760864,0.0056554468160041615,0.010713517665863037,0.0014752162959834497,0.060000000000000005,100,none,lbfgs,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'lbfgs'}",0.8101984126984128,0.8065476190476191,0.8027777777777778,0.804265873015873,0.8059474206349206,0.002797561880255726,390
789,0.5930384397506714,0.016079129948900664,0.010499417781829834,0.0015296379124311492,0.14,100,l2,saga,"{'clf__C': 0.14, 'clf__max_iter': 100, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.8102777777777778,0.8055753968253968,0.8031547619047619,0.8047619047619048,0.8059424603174603,0.0026502210732717007,392
258,0.9311169981956482,0.06782083487811151,0.009468138217926025,0.0008629687414613628,0.05,100,none,sag,"{'clf__C': 0.05, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'sag'}",0.8073611111111111,0.8077380952380953,0.804702380952381,0.8039484126984127,0.8059375,0.0016394205654939114,393
248,0.6920642256736755,0.03255245261700436,0.010479867458343506,0.0018010265742071474,0.05,100,l2,sag,"{'clf__C': 0.05, 'clf__max_iter': 100, 'clf__penalty': 'l2', 'clf__solver': 'sag'}",0.8071031746031746,0.8068055555555556,0.8049801587301587,0.8048412698412698,0.8059325396825398,0.001028401937093525,394
836,0.50267493724823,0.01251590083993403,0.01270681619644165,0.000824549748261264,0.14,300,none,newton-cg,"{'clf__C': 0.14, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'newton-cg'}",0.8071825396825397,0.8063095238095238,0.8053373015873015,0.8048412698412698,0.8059176587301587,0.0009012365834661485,395
706,0.5220030546188354,0.013582275740084686,0.01245880126953125,0.00228331777233339,0.12,300,l2,newton-cg,"{'clf__C': 0.12, 'clf__max_iter': 300, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.8105952380952381,0.8069444444444445,0.8024603174603174,0.8036309523809524,0.8059077380952381,0.003166854848557854,396
418,0.8659057021141052,0.05662111605695279,0.010231316089630127,0.0008223965653333447,0.06999999999999999,300,none,sag,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'sag'}",0.8084920634920635,0.8061309523809523,0.8019642857142857,0.8070039682539683,0.8058978174603175,0.00242284470920979,397
387,0.375127375125885,0.012839730021166023,0.012336492538452148,0.0006439796379366216,0.06999999999999999,200,l2,liblinear,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 200, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.8092857142857143,0.8058928571428572,0.803531746031746,0.8048611111111111,0.8058928571428572,0.002130189260656937,398
767,0.3746805191040039,0.00841747929830699,0.01197582483291626,0.001864555713219288,0.13,300,l2,liblinear,"{'clf__C': 0.13, 'clf__max_iter': 300, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.8075793650793651,0.8069047619047619,0.8059920634920635,0.8030952380952381,0.8058928571428572,0.0017106120616897443,398
516,0.5037899017333984,0.013712497299961752,0.012708067893981934,0.001475165106191144,0.09,200,none,newton-cg,"{'clf__C': 0.09, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'newton-cg'}",0.8069047619047619,0.8086309523809524,0.806031746031746,0.8019444444444445,0.8058779761904762,0.002456088555483783,400
326,0.4958605170249939,0.03290311271183984,0.012708544731140137,0.0012936217343128959,0.060000000000000005,200,l2,newton-cg,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 200, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.8067261904761904,0.8060515873015873,0.8064880952380953,0.8041468253968254,0.8058531746031746,0.001014430399298761,401
266,0.5142796635627747,0.01892519393468466,0.012459278106689453,0.0017969912851852222,0.05,200,l2,newton-cg,"{'clf__C': 0.05, 'clf__max_iter': 200, 'clf__penalty': 'l2', 'clf__solver': 'newton-cg'}",0.8107142857142857,0.8057738095238095,0.8045039682539683,0.8023809523809524,0.8058432539682538,0.0030623925004656834,402
167,0.3677690625190735,0.014816777745934928,0.011711061000823975,0.000827173209201611,0.03,300,l2,liblinear,"{'clf__C': 0.03, 'clf__max_iter': 300, 'clf__penalty': 'l2', 'clf__solver': 'liblinear'}",0.8082738095238096,0.8070238095238095,0.8050198412698413,0.8030357142857143,0.8058382936507937,0.0019913249891931337,403
309,0.6396254301071167,0.030115696996166983,0.010465621948242188,0.0004988912328310919,0.060000000000000005,100,l2,saga,"{'clf__C': 0.060000000000000005, 'clf__max_iter': 100, 'clf__penalty': 'l2', 'clf__solver': 'saga'}",0.8084920634920635,0.804781746031746,0.8038690476190476,0.8062103174603175,0.8058382936507937,0.0017446431504858323,403
202,0.39667409658432007,0.007151020817567112,0.011959493160247803,0.001220471708694863,0.04,200,l1,liblinear,"{'clf__C': 0.04, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.8069642857142857,0.8057539682539683,0.8059126984126984,0.8047222222222222,0.8058382936507937,0.0007946886814760195,403
538,0.8824936747550964,0.04684133740632284,0.009966611862182617,0.0018646397515955826,0.09,300,none,sag,"{'clf__C': 0.09, 'clf__max_iter': 300, 'clf__penalty': 'none', 'clf__solver': 'sag'}",0.8099206349206349,0.8066666666666666,0.8059325396825396,0.8008134920634921,0.8058333333333333,0.0032637833485131577,406
578,0.9080891609191895,0.04779700971358182,0.010483205318450928,0.0016800225899597505,0.09999999999999999,200,none,sag,"{'clf__C': 0.09999999999999999, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'sag'}",0.8071825396825397,0.8053174603174603,0.804702380952381,0.8060714285714285,0.8058184523809524,0.0009248431759837803,407
95,0.31645750999450684,0.01939365907851982,0.011197328567504883,0.0012737931236613135,0.02,200,none,lbfgs,"{'clf__C': 0.02, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'lbfgs'}",0.8090277777777778,0.8058531746031746,0.8042063492063493,0.8041666666666667,0.8058134920634921,0.0019766227136147614,408
618,0.8597955703735352,0.05758914231480333,0.010465264320373535,0.0014962356841837846,0.11,100,none,sag,"{'clf__C': 0.11, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'sag'}",0.805,0.8106349206349206,0.8051190476190476,0.8025,0.8058134920634921,0.0029736099924164813,408
695,0.37358522415161133,0.0202973038971536,0.013925015926361084,0.0007353581029309026,0.12,200,none,lbfgs,"{'clf__C': 0.12, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'lbfgs'}",0.8068055555555556,0.8061309523809523,0.80625,0.804047619047619,0.8058085317460317,0.0010480600284898977,410
496,0.506096601486206,0.008154926395970437,0.014236807823181152,0.0008573966116761401,0.09,100,none,newton-cg,"{'clf__C': 0.09, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'newton-cg'}",0.8088888888888889,0.8057142857142857,0.8014880952380953,0.8071031746031746,0.8057986111111112,0.0027312707899768566,411
128,0.6322242617607117,0.008058432088276505,0.010349512100219727,0.0010802284205392216,0.03,100,l2,sag,"{'clf__C': 0.03, 'clf__max_iter': 100, 'clf__penalty': 'l2', 'clf__solver': 'sag'}",0.8085119047619047,0.8080357142857143,0.8042261904761905,0.8024007936507936,0.8057936507936507,0.0025682759186379167,412
742,0.4219614267349243,0.011373191780428697,0.01327449083328247,0.0008533772053581224,0.13,200,l1,liblinear,"{'clf__C': 0.13, 'clf__max_iter': 200, 'clf__penalty': 'l1', 'clf__solver': 'liblinear'}",0.8080753968253969,0.8057738095238095,0.8034722222222223,0.8058531746031746,0.8057936507936507,0.0016278307901562458,412
436,0.4995482563972473,0.023194697037546404,0.01220935583114624,0.0016341415806836192,0.08,100,none,newton-cg,"{'clf__C': 0.08, 'clf__max_iter': 100, 'clf__penalty': 'none', 'clf__solver': 'newton-cg'}",0.8072222222222222,0.8051984126984127,0.8031746031746032,0.8075595238095238,0.8057886904761905,0.0017587455925021575,414
404,0.6930327415466309,0.03721598394323401,0.008736610412597656,0.0008505193929329979,0.06999999999999999,300,l1,saga,"{'clf__C': 0.06999999999999999, 'clf__max_iter': 300, 'clf__penalty': 'l1', 'clf__solver': 'saga'}",0.8093849206349206,0.8062103174603175,0.8038690476190476,0.803670634920635,0.8057837301587302,0.0023066062887230096,415
188,0.6493409872055054,0.020088897000869858,0.009500086307525635,0.0005309019771743759,0.04,100,l2,sag,"{'clf__C': 0.04, 'clf__max_iter': 100, 'clf__penalty': 'l2', 'clf__solver': 'sag'}",0.8078373015873016,0.8100793650793651,0.8034920634920635,0.8017063492063492,0.80577876984127,0.00333715103443701,416
576,0.5090482234954834,0.012771533849791083,0.013205766677856445,0.0023772647358969055,0.09999999999999999,200,none,newton-cg,"{'clf__C': 0.09999999999999999, 'clf__max_iter': 200, 'clf__penalty': 'none', 'clf__solver': 'newton-cg'}",0.8090674603174604,0.805,0.8041071428571429,0.8048611111111111,0.8057589285714286,0.0019401563808749852,417
