,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
146,27.060603380203247,0.0650016094384458,0.27892982959747314,0.00443001026097548,11,3,2,120,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 2, 'clf__n_estimators': 120}",0.885436507936508,0.8873412698412698,0.888154761904762,0.886984126984127,0.8869791666666667,0.0009865297049980479,50
188,32.2054243683815,0.20639466187373354,0.33282583951950073,0.016960841795242064,12,5,6,120,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 6, 'clf__n_estimators': 120}",0.8861111111111111,0.8870238095238095,0.8878174603174603,0.8869444444444444,0.8869742063492063,0.0006040192238051321,51
156,12.353462636470795,0.06208878698927487,0.14488178491592407,0.0028787972614709024,11,5,4,50,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 4, 'clf__n_estimators': 50}",0.8862698412698413,0.8867857142857143,0.8879166666666667,0.8869246031746032,0.8869742063492063,0.0005963118621884342,51
152,28.678453266620636,0.14180703037449227,0.2912268042564392,0.0020403358395686805,11,3,6,120,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 6, 'clf__n_estimators': 120}",0.885436507936508,0.8871428571428571,0.8883333333333333,0.886984126984127,0.8869742063492063,0.0010295975034683984,51
182,32.61445742845535,0.3237827886492383,0.3333689570426941,0.0036350070623443775,12,5,2,120,"{'clf__max_depth': 12, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 120}",0.8865277777777778,0.8867063492063492,0.8874007936507936,0.8872619047619048,0.8869742063492063,0.0003659894195574704,51
147,11.893255233764648,0.15039623971019817,0.15173178911209106,0.00183534144746788,11,3,4,50,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 4, 'clf__n_estimators': 50}",0.8856547619047619,0.8877579365079366,0.8876984126984127,0.8867658730158731,0.886969246031746,0.0008548312404635595,55
151,19.44007056951523,0.09263283386229884,0.20373499393463135,0.005300884234277667,11,3,6,80,"{'clf__max_depth': 11, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 6, 'clf__n_estimators': 80}",0.8848809523809524,0.8882142857142857,0.8874404761904762,0.8873015873015873,0.8869593253968254,0.001249320724352939,56
103,13.913102626800537,0.06670174412561661,0.14841657876968384,0.004801892839628058,9,5,4,80,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 4, 'clf__n_estimators': 80}",0.8865277777777778,0.8879563492063492,0.8870833333333333,0.8862301587301588,0.8869494047619048,0.0006570688975230994,57
68,18.294290781021118,0.03509727870686347,0.17314350605010986,0.002931409516247492,8,3,4,120,"{'clf__max_depth': 8, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 4, 'clf__n_estimators': 120}",0.8860119047619047,0.8862698412698413,0.8884325396825397,0.8870039682539682,0.8869295634920634,0.0009409841195874019,58
91,14.084092617034912,0.012308744076997453,0.15651124715805054,0.0034164618803994573,9,3,2,80,"{'clf__max_depth': 9, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 2, 'clf__n_estimators': 80}",0.8866666666666667,0.8872420634920635,0.8880555555555556,0.885734126984127,0.8869246031746032,0.0008461086135008079,59
